User,Item,Rating
106,Ezogelin Çorbası,4.0
106,Şehriye Çorbası,4.0
106,Yayla Çorbası,3.0
106,Kuzu Etli Çorba,0
106,Tas Kebabı,0
106,Kuzu Şiş,0
106,Kabak Graten,0
106,Kabak Dolması,1.0
106,Köfte,1.0
106,Tavuk Biftek,0
106,Tavuk Sote,4.0
106,Karnıyarık,1.0
106,Kuru Fasulye,5.0
106,Patlıcan Musakka,2.0
106,Bezelye,3.0
106,Tavuk Kanat,4.0
106,Nohut,5.0
106,Türlü,5.0
106,Ispanak,5.0
106,Taze Fasulye,5.0
106,Bamya,2.0
106,Dana Rosto,0
106,Pirinç Pilavı,4.0
106,Patates Kızartması,4.0
106,Bulgur Pilavı,4.0
106,Cacık,3.0
106,Çoban Salata,4.0
106,Yoğurt,5.0
106,Pırasa,2.0
106,İrmik Helvası,5.0
106,Turşu,5.0
106,Sütlaç,5.0
106,Kadayıf,3.0
106,Kola,1.0
106,Ayran,5.0
106,Fanta,1.0
106,Su,5.0
107,Mercimek Çorbası,5.0
107,Ezogelin Çorbası,3.0
107,Şehriye Çorbası,5.0
107,Yayla Çorbası,4.0
107,Kuzu Etli Çorba,4.0
107,Tas Kebabı,5.0
107,Kuzu Şiş,2.0
107,Kabak Graten,4.0
107,Kabak Dolması,4.0
107,Köfte,3.0
107,Tavuk Biftek,5.0
107,Tavuk Sote,5.0
107,Karnıyarık,3.0
107,Kuru Fasulye,5.0
107,Patlıcan Musakka,2.0
107,Bezelye,4.0
107,Tavuk Kanat,5.0
107,Nohut,5.0
107,Türlü,3.0
107,Ispanak,4.0
107,Taze Fasulye,5.0
107,Bamya,3.0
107,Dana Rosto,5.0
107,Pirinç Pilavı,5.0
107,Patates Kızartması,5.0
107,Bulgur Pilavı,5.0
107,Cacık,5.0
107,Çoban Salata,5.0
107,Yoğurt,5.0
107,Pırasa,3.0
107,İrmik Helvası,3.0
107,Turşu,2.0
107,Sütlaç,4.0
107,Kadayıf,3.0
107,Kola,2.0
107,Ayran,5.0
107,Fanta,2.0
107,Su,5.0
108,Mercimek Çorbası,5.0
108,Ezogelin Çorbası,5.0
108,Şehriye Çorbası,5.0
108,Yayla Çorbası,5.0
108,Kuzu Etli Çorba,5.0
108,Tas Kebabı,5.0
108,Kuzu Şiş,5.0
108,Kabak Graten,5.0
108,Kabak Dolması,5.0
108,Köfte,5.0
108,Tavuk Biftek,5.0
108,Tavuk Sote,5.0
108,Karnıyarık,5.0
108,Kuru Fasulye,5.0
108,Patlıcan Musakka,5.0
108,Bezelye,5.0
108,Tavuk Kanat,5.0
108,Nohut,5.0
108,Türlü,5.0
108,Ispanak,5.0
108,Taze Fasulye,5.0
108,Bamya,5.0
108,Dana Rosto,5.0
108,Pirinç Pilavı,5.0
108,Patates Kızartması,5.0
108,Bulgur Pilavı,5.0
108,Cacık,5.0
108,Çoban Salata,5.0
108,Yoğurt,5.0
108,Pırasa,5.0
108,İrmik Helvası,5.0
108,Turşu,5.0
108,Sütlaç,5.0
108,Kadayıf,5.0
108,Kola,5.0
108,Ayran,5.0
108,Fanta,5.0
108,Su,5.0
109,Mercimek Çorbası,5.0
109,Ezogelin Çorbası,0
109,Şehriye Çorbası,5.0
109,Yayla Çorbası,1.0
109,Kuzu Etli Çorba,0
109,Tas Kebabı,2.0
109,Kuzu Şiş,3.0
109,Kabak Graten,2.0
109,Kabak Dolması,5.0
109,Köfte,5.0
109,Tavuk Biftek,5.0
109,Tavuk Sote,5.0
109,Karnıyarık,5.0
109,Kuru Fasulye,1.0
109,Patlıcan Musakka,1.0
109,Bezelye,5.0
109,Tavuk Kanat,5.0
109,Nohut,2.0
109,Türlü,5.0
109,Ispanak,5.0
109,Taze Fasulye,5.0
109,Bamya,5.0
109,Dana Rosto,5.0
109,Pirinç Pilavı,5.0
109,Patates Kızartması,5.0
109,Bulgur Pilavı,5.0
109,Cacık,5.0
109,Çoban Salata,5.0
109,Yoğurt,5.0
109,Pırasa,5.0
109,İrmik Helvası,3.0
109,Turşu,2.0
109,Sütlaç,5.0
109,Kadayıf,5.0
109,Kola,5.0
109,Ayran,4.0
109,Fanta,1.0
109,Su,5.0
110,Mercimek Çorbası,3.0
110,Ezogelin Çorbası,4.0
110,Şehriye Çorbası,3.0
110,Yayla Çorbası,3.0
110,Kuzu Etli Çorba,0
110,Tas Kebabı,4.0
110,Kuzu Şiş,5.0
110,Kabak Graten,0
110,Kabak Dolması,4.0
110,Köfte,3.0
110,Tavuk Biftek,0
110,Tavuk Sote,3.0
110,Karnıyarık,2.0
110,Kuru Fasulye,2.0
110,Patlıcan Musakka,1.0
110,Bezelye,2.0
110,Tavuk Kanat,3.0
110,Nohut,2.0
110,Türlü,3.0
110,Ispanak,3.0
110,Taze Fasulye,3.0
110,Bamya,3.0
110,Dana Rosto,3.0
110,Pirinç Pilavı,5.0
110,Patates Kızartması,4.0
110,Bulgur Pilavı,3.0
110,Cacık,5.0
110,Çoban Salata,5.0
110,Yoğurt,4.0
110,Pırasa,1.0
110,İrmik Helvası,4.0
110,Turşu,3.0
110,Sütlaç,5.0
110,Kadayıf,3.0
110,Kola,5.0
110,Ayran,4.0
110,Fanta,3.0
110,Su,4.0
111,Mercimek Çorbası,5.0
111,Ezogelin Çorbası,5.0
111,Şehriye Çorbası,5.0
111,Yayla Çorbası,5.0
111,Kuzu Etli Çorba,5.0
111,Tas Kebabı,5.0
111,Kuzu Şiş,5.0
111,Kabak Graten,5.0
111,Kabak Dolması,5.0
111,Köfte,5.0
111,Tavuk Biftek,5.0
111,Tavuk Sote,5.0
111,Karnıyarık,5.0
111,Kuru Fasulye,5.0
111,Patlıcan Musakka,5.0
111,Bezelye,5.0
111,Tavuk Kanat,5.0
111,Nohut,5.0
111,Türlü,5.0
111,Ispanak,5.0
111,Taze Fasulye,5.0
111,Bamya,5.0
111,Dana Rosto,0
111,Pirinç Pilavı,5.0
111,Patates Kızartması,5.0
111,Bulgur Pilavı,5.0
111,Cacık,5.0
111,Çoban Salata,5.0
111,Yoğurt,5.0
111,Pırasa,5.0
111,İrmik Helvası,5.0
111,Turşu,5.0
111,Sütlaç,5.0
111,Kadayıf,5.0
111,Kola,1.0
111,Ayran,5.0
111,Fanta,1.0
111,Su,5.0
112,Mercimek Çorbası,5.0
112,Ezogelin Çorbası,1.0
112,Şehriye Çorbası,1.0
112,Yayla Çorbası,1.0
112,Kuzu Etli Çorba,3.0
112,Tas Kebabı,5.0
112,Kuzu Şiş,5.0
112,Kabak Graten,0
112,Kabak Dolması,3.0
112,Köfte,5.0
112,Tavuk Biftek,5.0
112,Tavuk Sote,5.0
112,Karnıyarık,5.0
112,Kuru Fasulye,5.0
112,Patlıcan Musakka,4.0
112,Bezelye,1.0
112,Tavuk Kanat,5.0
112,Nohut,5.0
112,Türlü,1.0
112,Ispanak,1.0
112,Taze Fasulye,5.0
112,Bamya,1.0
112,Dana Rosto,5.0
112,Pirinç Pilavı,5.0
112,Patates Kızartması,5.0
112,Bulgur Pilavı,5.0
112,Cacık,5.0
112,Çoban Salata,1.0
112,Yoğurt,1.0
112,Pırasa,1.0
112,İrmik Helvası,5.0
112,Turşu,1.0
112,Sütlaç,5.0
112,Kadayıf,5.0
112,Kola,5.0
112,Ayran,5.0
112,Fanta,5.0
112,Su,5.0
113,Mercimek Çorbası,5.0
113,Ezogelin Çorbası,4.0
113,Şehriye Çorbası,2.0
113,Yayla Çorbası,4.0
113,Kuzu Etli Çorba,5.0
113,Tas Kebabı,4.0
113,Kuzu Şiş,5.0
113,Kabak Graten,0
113,Kabak Dolması,5.0
113,Köfte,4.0
113,Tavuk Biftek,0
113,Tavuk Sote,4.0
113,Karnıyarık,3.0
113,Kuru Fasulye,3.0
113,Patlıcan Musakka,1.0
113,Bezelye,4.0
113,Tavuk Kanat,4.0
113,Nohut,4.0
113,Türlü,2.0
113,Ispanak,4.0
113,Taze Fasulye,4.0
113,Bamya,2.0
113,Dana Rosto,4.0
113,Pirinç Pilavı,5.0
113,Patates Kızartması,4.0
113,Bulgur Pilavı,4.0
113,Cacık,4.0
113,Çoban Salata,3.0
113,Yoğurt,5.0
113,Pırasa,1.0
113,İrmik Helvası,3.0
113,Turşu,4.0
113,Sütlaç,4.0
113,Kadayıf,4.0
113,Kola,3.0
113,Ayran,4.0
113,Fanta,3.0
113,Su,5.0
114,Mercimek Çorbası,4.0
114,Ezogelin Çorbası,3.0
114,Şehriye Çorbası,3.0
114,Yayla Çorbası,5.0
114,Kuzu Etli Çorba,0
114,Tas Kebabı,5.0
114,Kuzu Şiş,5.0
114,Kabak Graten,0
114,Kabak Dolması,1.0
114,Köfte,5.0
114,Tavuk Biftek,4.0
114,Tavuk Sote,5.0
114,Karnıyarık,3.0
114,Kuru Fasulye,4.0
114,Patlıcan Musakka,5.0
114,Bezelye,3.0
114,Tavuk Kanat,4.0
114,Nohut,5.0
114,Türlü,5.0
114,Ispanak,1.0
114,Taze Fasulye,5.0
114,Bamya,4.0
114,Dana Rosto,5.0
114,Pirinç Pilavı,5.0
114,Patates Kızartması,4.0
114,Bulgur Pilavı,5.0
114,Cacık,5.0
114,Çoban Salata,1.0
114,Yoğurt,5.0
114,Pırasa,1.0
114,İrmik Helvası,5.0
114,Turşu,3.0
114,Sütlaç,3.0
114,Kadayıf,1.0
114,Kola,1.0
114,Ayran,5.0
114,Fanta,1.0
114,Su,5.0
115,Mercimek Çorbası,2.0
115,Ezogelin Çorbası,3.0
115,Şehriye Çorbası,0
115,Yayla Çorbası,0
115,Kuzu Etli Çorba,4.0
115,Tas Kebabı,5.0
115,Kuzu Şiş,5.0
115,Kabak Graten,0
115,Kabak Dolması,1.0
115,Köfte,4.0
115,Tavuk Biftek,5.0
115,Tavuk Sote,4.0
115,Karnıyarık,1.0
115,Kuru Fasulye,4.0
115,Patlıcan Musakka,1.0
115,Bezelye,3.0
115,Tavuk Kanat,5.0
115,Nohut,4.0
115,Türlü,4.0
115,Ispanak,3.0
115,Taze Fasulye,1.0
115,Bamya,1.0
115,Dana Rosto,0
115,Pirinç Pilavı,4.0
115,Patates Kızartması,4.0
115,Bulgur Pilavı,3.0
115,Cacık,5.0
115,Çoban Salata,5.0
115,Yoğurt,4.0
115,Pırasa,3.0
115,İrmik Helvası,5.0
115,Turşu,4.0
115,Sütlaç,3.0
115,Kadayıf,5.0
115,Kola,5.0
115,Ayran,4.0
115,Fanta,1.0
115,Su,4.0
116,Mercimek Çorbası,4.0
116,Ezogelin Çorbası,3.0
116,Şehriye Çorbası,5.0
116,Yayla Çorbası,3.0
116,Kuzu Etli Çorba,5.0
116,Tas Kebabı,5.0
116,Kuzu Şiş,5.0
116,Kabak Graten,0
116,Kabak Dolması,3.0
116,Köfte,4.0
116,Tavuk Biftek,5.0
116,Tavuk Sote,5.0
116,Karnıyarık,3.0
116,Kuru Fasulye,4.0
116,Patlıcan Musakka,3.0
116,Bezelye,1.0
116,Tavuk Kanat,5.0
116,Nohut,3.0
116,Türlü,1.0
116,Ispanak,2.0
116,Taze Fasulye,1.0
116,Bamya,4.0
116,Dana Rosto,5.0
116,Pirinç Pilavı,4.0
116,Patates Kızartması,3.0
116,Bulgur Pilavı,4.0
116,Cacık,5.0
116,Çoban Salata,5.0
116,Yoğurt,4.0
116,Pırasa,2.0
116,İrmik Helvası,2.0
116,Turşu,5.0
116,Sütlaç,4.0
116,Kadayıf,5.0
116,Kola,5.0
116,Ayran,5.0
116,Fanta,4.0
116,Su,5.0
117,Mercimek Çorbası,5.0
117,Ezogelin Çorbası,4.0
117,Şehriye Çorbası,5.0
117,Yayla Çorbası,5.0
117,Kuzu Etli Çorba,0
117,Tas Kebabı,5.0
117,Kuzu Şiş,0
117,Kabak Graten,1.0
117,Kabak Dolması,3.0
117,Köfte,5.0
117,Tavuk Biftek,5.0
117,Tavuk Sote,5.0
117,Karnıyarık,5.0
117,Kuru Fasulye,5.0
117,Patlıcan Musakka,5.0
117,Bezelye,5.0
117,Tavuk Kanat,5.0
117,Nohut,5.0
117,Türlü,5.0
117,Ispanak,1.0
117,Taze Fasulye,1.0
117,Bamya,5.0
117,Dana Rosto,2.0
117,Pirinç Pilavı,5.0
117,Patates Kızartması,5.0
117,Bulgur Pilavı,4.0
117,Cacık,3.0
117,Çoban Salata,5.0
117,Yoğurt,5.0
117,Pırasa,1.0
117,İrmik Helvası,5.0
117,Turşu,4.0
117,Sütlaç,5.0
117,Kadayıf,4.0
117,Kola,1.0
117,Ayran,3.0
117,Fanta,1.0
117,Su,5.0
118,Mercimek Çorbası,4.0
118,Ezogelin Çorbası,4.0
118,Şehriye Çorbası,5.0
118,Yayla Çorbası,4.0
118,Kuzu Etli Çorba,0
118,Tas Kebabı,4.0
118,Kuzu Şiş,0
118,Kabak Graten,0
118,Kabak Dolması,3.0
118,Köfte,5.0
118,Tavuk Biftek,0
118,Tavuk Sote,4.0
118,Karnıyarık,5.0
118,Kuru Fasulye,3.0
118,Patlıcan Musakka,5.0
118,Bezelye,4.0
118,Tavuk Kanat,5.0
118,Nohut,5.0
118,Türlü,3.0
118,Ispanak,4.0
118,Taze Fasulye,4.0
118,Bamya,0
118,Dana Rosto,0
118,Pirinç Pilavı,5.0
118,Patates Kızartması,5.0
118,Bulgur Pilavı,2.0
118,Cacık,5.0
118,Çoban Salata,5.0
118,Yoğurt,5.0
118,Pırasa,4.0
118,İrmik Helvası,4.0
118,Turşu,4.0
118,Sütlaç,4.0
118,Kadayıf,3.0
118,Kola,2.0
118,Ayran,5.0
118,Fanta,2.0
118,Su,5.0
119,Mercimek Çorbası,3.0
119,Ezogelin Çorbası,3.0
119,Şehriye Çorbası,0
119,Yayla Çorbası,4.0
119,Kuzu Etli Çorba,0
119,Tas Kebabı,0
119,Kuzu Şiş,5.0
119,Kabak Graten,0
119,Kabak Dolması,5.0
119,Köfte,5.0
119,Tavuk Biftek,0
119,Tavuk Sote,4.0
119,Karnıyarık,5.0
119,Kuru Fasulye,5.0
119,Patlıcan Musakka,0
119,Bezelye,3.0
119,Tavuk Kanat,4.0
119,Nohut,4.0
119,Türlü,4.0
119,Ispanak,4.0
119,Taze Fasulye,4.0
119,Bamya,4.0
119,Dana Rosto,0
119,Pirinç Pilavı,5.0
119,Patates Kızartması,4.0
119,Bulgur Pilavı,4.0
119,Cacık,4.0
119,Çoban Salata,4.0
119,Yoğurt,5.0
119,Pırasa,3.0
119,İrmik Helvası,4.0
119,Turşu,5.0
119,Sütlaç,5.0
119,Kadayıf,5.0
119,Kola,1.0
119,Ayran,5.0
119,Fanta,1.0
119,Su,5.0
120,Mercimek Çorbası,4.0
120,Ezogelin Çorbası,3.0
120,Şehriye Çorbası,2.0
120,Yayla Çorbası,2.0
120,Kuzu Etli Çorba,0
120,Tas Kebabı,3.0
120,Kuzu Şiş,4.0
120,Kabak Graten,0
120,Kabak Dolması,4.0
120,Köfte,4.0
120,Tavuk Biftek,4.0
120,Tavuk Sote,4.0
120,Karnıyarık,5.0
120,Kuru Fasulye,4.0
120,Patlıcan Musakka,4.0
120,Bezelye,3.0
120,Tavuk Kanat,4.0
120,Nohut,5.0
120,Türlü,2.0
120,Ispanak,1.0
120,Taze Fasulye,3.0
120,Bamya,1.0
120,Dana Rosto,4.0
120,Pirinç Pilavı,4.0
120,Patates Kızartması,4.0
120,Bulgur Pilavı,5.0
120,Cacık,5.0
120,Çoban Salata,5.0
120,Yoğurt,4.0
120,Pırasa,1.0
120,İrmik Helvası,4.0
120,Turşu,5.0
120,Sütlaç,3.0
120,Kadayıf,2.0
120,Kola,5.0
120,Ayran,3.0
120,Fanta,1.0
120,Su,5.0
121,Mercimek Çorbası,5.0
121,Ezogelin Çorbası,5.0
121,Şehriye Çorbası,1.0
121,Yayla Çorbası,5.0
121,Kuzu Etli Çorba,1.0
121,Tas Kebabı,5.0
121,Kuzu Şiş,2.0
121,Kabak Graten,4.0
121,Kabak Dolması,2.0
121,Köfte,3.0
121,Tavuk Biftek,5.0
121,Tavuk Sote,5.0
121,Karnıyarık,1.0
121,Kuru Fasulye,4.0
121,Patlıcan Musakka,1.0
121,Bezelye,1.0
121,Tavuk Kanat,1.0
121,Nohut,3.0
121,Türlü,2.0
121,Ispanak,4.0
121,Taze Fasulye,4.0
121,Bamya,1.0
121,Dana Rosto,5.0
121,Pirinç Pilavı,5.0
121,Patates Kızartması,5.0
121,Bulgur Pilavı,5.0
121,Cacık,5.0
121,Çoban Salata,3.0
121,Yoğurt,5.0
121,Pırasa,1.0
121,İrmik Helvası,5.0
121,Turşu,3.0
121,Sütlaç,5.0
121,Kadayıf,1.0
121,Kola,4.0
121,Ayran,4.0
121,Fanta,2.0
121,Su,5.0
122,Mercimek Çorbası,4.0
122,Ezogelin Çorbası,5.0
122,Şehriye Çorbası,4.0
122,Yayla Çorbası,2.0
122,Kuzu Etli Çorba,0
122,Tas Kebabı,5.0
122,Kuzu Şiş,5.0
122,Kabak Graten,0
122,Kabak Dolması,4.0
122,Köfte,2.0
122,Tavuk Biftek,5.0
122,Tavuk Sote,5.0
122,Karnıyarık,3.0
122,Kuru Fasulye,5.0
122,Patlıcan Musakka,5.0
122,Bezelye,5.0
122,Tavuk Kanat,5.0
122,Nohut,3.0
122,Türlü,4.0
122,Ispanak,4.0
122,Taze Fasulye,2.0
122,Bamya,4.0
122,Dana Rosto,5.0
122,Pirinç Pilavı,3.0
122,Patates Kızartması,5.0
122,Bulgur Pilavı,4.0
122,Cacık,5.0
122,Çoban Salata,5.0
122,Yoğurt,5.0
122,Pırasa,3.0
122,İrmik Helvası,2.0
122,Turşu,5.0
122,Sütlaç,5.0
122,Kadayıf,3.0
122,Kola,5.0
122,Ayran,4.0
122,Fanta,3.0
122,Su,5.0
123,Mercimek Çorbası,5.0
123,Ezogelin Çorbası,4.0
123,Şehriye Çorbası,3.0
123,Yayla Çorbası,4.0
123,Kuzu Etli Çorba,5.0
123,Tas Kebabı,5.0
123,Kuzu Şiş,5.0
123,Kabak Graten,2.0
123,Kabak Dolması,2.0
123,Köfte,5.0
123,Tavuk Biftek,4.0
123,Tavuk Sote,4.0
123,Karnıyarık,4.0
123,Kuru Fasulye,5.0
123,Patlıcan Musakka,4.0
123,Bezelye,2.0
123,Tavuk Kanat,4.0
123,Nohut,5.0
123,Türlü,4.0
123,Ispanak,2.0
123,Taze Fasulye,3.0
123,Bamya,4.0
123,Dana Rosto,5.0
123,Pirinç Pilavı,4.0
123,Patates Kızartması,5.0
123,Bulgur Pilavı,5.0
123,Cacık,5.0
123,Çoban Salata,5.0
123,Yoğurt,5.0
123,Pırasa,2.0
123,İrmik Helvası,5.0
123,Turşu,4.0
123,Sütlaç,5.0
123,Kadayıf,5.0
123,Kola,2.0
123,Ayran,5.0
123,Fanta,2.0
123,Su,5.0
124,Mercimek Çorbası,5.0
124,Ezogelin Çorbası,5.0
124,Şehriye Çorbası,5.0
124,Yayla Çorbası,5.0
124,Kuzu Etli Çorba,5.0
124,Tas Kebabı,3.0
124,Kuzu Şiş,5.0
124,Kabak Graten,0
124,Kabak Dolması,5.0
124,Köfte,5.0
124,Tavuk Biftek,4.0
124,Tavuk Sote,5.0
124,Karnıyarık,5.0
124,Kuru Fasulye,5.0
124,Patlıcan Musakka,5.0
124,Bezelye,0
124,Tavuk Kanat,5.0
124,Nohut,5.0
124,Türlü,0
124,Ispanak,5.0
124,Taze Fasulye,3.0
124,Bamya,5.0
124,Dana Rosto,5.0
124,Pirinç Pilavı,1.0
124,Patates Kızartması,1.0
124,Bulgur Pilavı,5.0
124,Cacık,5.0
124,Çoban Salata,5.0
124,Yoğurt,5.0
124,Pırasa,5.0
124,İrmik Helvası,5.0
124,Turşu,5.0
124,Sütlaç,5.0
124,Kadayıf,5.0
124,Kola,1.0
124,Ayran,5.0
124,Fanta,1.0
124,Su,5.0
125,Mercimek Çorbası,5.0
125,Ezogelin Çorbası,3.0
125,Şehriye Çorbası,4.0
125,Yayla Çorbası,5.0
125,Kuzu Etli Çorba,1.0
125,Tas Kebabı,3.0
125,Kuzu Şiş,2.0
125,Kabak Graten,0
125,Kabak Dolması,3.0
125,Köfte,5.0
125,Tavuk Biftek,5.0
125,Tavuk Sote,5.0
125,Karnıyarık,3.0
125,Kuru Fasulye,4.0
125,Patlıcan Musakka,0
125,Bezelye,4.0
125,Tavuk Kanat,5.0
125,Nohut,1.0
125,Türlü,2.0
125,Ispanak,5.0
125,Taze Fasulye,4.0
125,Bamya,1.0
125,Dana Rosto,0
125,Pirinç Pilavı,5.0
125,Patates Kızartması,5.0
125,Bulgur Pilavı,5.0
125,Cacık,5.0
125,Çoban Salata,5.0
125,Yoğurt,5.0
125,Pırasa,3.0
125,İrmik Helvası,5.0
125,Turşu,5.0
125,Sütlaç,5.0
125,Kadayıf,5.0
125,Kola,3.0
125,Ayran,5.0
125,Fanta,5.0
125,Su,5.0
126,Mercimek Çorbası,4.0
126,Ezogelin Çorbası,5.0
126,Şehriye Çorbası,5.0
126,Yayla Çorbası,3.0
126,Kuzu Etli Çorba,0
126,Tas Kebabı,0
126,Kuzu Şiş,5.0
126,Kabak Graten,0
126,Kabak Dolması,0
126,Köfte,5.0
126,Tavuk Biftek,0
126,Tavuk Sote,3.0
126,Karnıyarık,4.0
126,Kuru Fasulye,1.0
126,Patlıcan Musakka,5.0
126,Bezelye,1.0
126,Tavuk Kanat,4.0
126,Nohut,2.0
126,Türlü,1.0
126,Ispanak,1.0
126,Taze Fasulye,1.0
126,Bamya,2.0
126,Dana Rosto,5.0
126,Pirinç Pilavı,3.0
126,Patates Kızartması,5.0
126,Bulgur Pilavı,4.0
126,Cacık,1.0
126,Çoban Salata,1.0
126,Yoğurt,5.0
126,Pırasa,1.0
126,İrmik Helvası,4.0
126,Turşu,1.0
126,Sütlaç,5.0
126,Kadayıf,3.0
126,Kola,1.0
126,Ayran,5.0
126,Fanta,1.0
126,Su,4.0
127,Mercimek Çorbası,5.0
127,Ezogelin Çorbası,5.0
127,Şehriye Çorbası,4.0
127,Yayla Çorbası,5.0
127,Kuzu Etli Çorba,0
127,Tas Kebabı,5.0
127,Kuzu Şiş,5.0
127,Kabak Graten,0
127,Kabak Dolması,5.0
127,Köfte,5.0
127,Tavuk Biftek,5.0
127,Tavuk Sote,5.0
127,Karnıyarık,5.0
127,Kuru Fasulye,5.0
127,Patlıcan Musakka,5.0
127,Bezelye,5.0
127,Tavuk Kanat,1.0
127,Nohut,5.0
127,Türlü,2.0
127,Ispanak,3.0
127,Taze Fasulye,4.0
127,Bamya,2.0
127,Dana Rosto,5.0
127,Pirinç Pilavı,5.0
127,Patates Kızartması,5.0
127,Bulgur Pilavı,5.0
127,Cacık,5.0
127,Çoban Salata,5.0
127,Yoğurt,5.0
127,Pırasa,2.0
127,İrmik Helvası,1.0
127,Turşu,1.0
127,Sütlaç,4.0
127,Kadayıf,4.0
127,Kola,5.0
127,Ayran,5.0
127,Fanta,3.0
127,Su,5.0
128,Mercimek Çorbası,4.0
128,Ezogelin Çorbası,2.0
128,Şehriye Çorbası,0
128,Yayla Çorbası,5.0
128,Kuzu Etli Çorba,5.0
128,Tas Kebabı,5.0
128,Kuzu Şiş,5.0
128,Kabak Graten,0
128,Kabak Dolması,1.0
128,Köfte,5.0
128,Tavuk Biftek,4.0
128,Tavuk Sote,4.0
128,Karnıyarık,1.0
128,Kuru Fasulye,4.0
128,Patlıcan Musakka,1.0
128,Bezelye,3.0
128,Tavuk Kanat,5.0
128,Nohut,2.0
128,Türlü,3.0
128,Ispanak,4.0
128,Taze Fasulye,5.0
128,Bamya,1.0
128,Dana Rosto,4.0
128,Pirinç Pilavı,5.0
128,Patates Kızartması,5.0
128,Bulgur Pilavı,3.0
128,Cacık,4.0
128,Çoban Salata,0
128,Yoğurt,5.0
128,Pırasa,1.0
128,İrmik Helvası,3.0
128,Turşu,2.0
128,Sütlaç,4.0
128,Kadayıf,3.0
128,Kola,1.0
128,Ayran,5.0
128,Fanta,1.0
128,Su,5.0
129,Mercimek Çorbası,5.0
129,Ezogelin Çorbası,5.0
129,Şehriye Çorbası,1.0
129,Yayla Çorbası,2.0
129,Kuzu Etli Çorba,2.0
129,Tas Kebabı,5.0
129,Kuzu Şiş,3.0
129,Kabak Graten,2.0
129,Kabak Dolması,1.0
129,Köfte,5.0
129,Tavuk Biftek,4.0
129,Tavuk Sote,5.0
129,Karnıyarık,2.0
129,Kuru Fasulye,5.0
129,Patlıcan Musakka,3.0
129,Bezelye,5.0
129,Tavuk Kanat,2.0
129,Nohut,3.0
129,Türlü,1.0
129,Ispanak,4.0
129,Taze Fasulye,4.0
129,Bamya,1.0
129,Dana Rosto,4.0
129,Pirinç Pilavı,5.0
129,Patates Kızartması,5.0
129,Bulgur Pilavı,4.0
129,Cacık,4.0
129,Çoban Salata,3.0
129,Yoğurt,4.0
129,Pırasa,1.0
129,İrmik Helvası,5.0
129,Turşu,3.0
129,Sütlaç,5.0
129,Kadayıf,5.0
129,Kola,3.0
129,Ayran,5.0
129,Fanta,1.0
129,Su,5.0
130,Mercimek Çorbası,5.0
130,Ezogelin Çorbası,5.0
130,Şehriye Çorbası,5.0
130,Yayla Çorbası,5.0
130,Kuzu Etli Çorba,5.0
130,Tas Kebabı,5.0
130,Kuzu Şiş,5.0
130,Kabak Graten,5.0
130,Kabak Dolması,5.0
130,Köfte,5.0
130,Tavuk Biftek,5.0
130,Tavuk Sote,5.0
130,Karnıyarık,5.0
130,Kuru Fasulye,5.0
130,Patlıcan Musakka,5.0
130,Bezelye,5.0
130,Tavuk Kanat,5.0
130,Nohut,5.0
130,Türlü,5.0
130,Ispanak,5.0
130,Taze Fasulye,5.0
130,Bamya,5.0
130,Dana Rosto,5.0
130,Pirinç Pilavı,5.0
130,Patates Kızartması,5.0
130,Bulgur Pilavı,5.0
130,Cacık,5.0
130,Çoban Salata,5.0
130,Yoğurt,5.0
130,Pırasa,5.0
130,İrmik Helvası,5.0
130,Turşu,5.0
130,Sütlaç,5.0
130,Kadayıf,5.0
130,Kola,1.0
130,Ayran,5.0
130,Fanta,1.0
130,Su,5.0
131,Mercimek Çorbası,5.0
131,Ezogelin Çorbası,5.0
131,Şehriye Çorbası,5.0
131,Yayla Çorbası,5.0
131,Kuzu Etli Çorba,0
131,Tas Kebabı,3.0
131,Kuzu Şiş,1.0
131,Kabak Graten,2.0
131,Kabak Dolması,1.0
131,Köfte,5.0
131,Tavuk Biftek,5.0
131,Tavuk Sote,5.0
131,Karnıyarık,5.0
131,Kuru Fasulye,4.0
131,Patlıcan Musakka,5.0
131,Bezelye,5.0
131,Tavuk Kanat,5.0
131,Nohut,5.0
131,Türlü,5.0
131,Ispanak,5.0
131,Taze Fasulye,5.0
131,Bamya,1.0
131,Dana Rosto,5.0
131,Pirinç Pilavı,5.0
131,Patates Kızartması,5.0
131,Bulgur Pilavı,5.0
131,Cacık,5.0
131,Çoban Salata,5.0
131,Yoğurt,5.0
131,Pırasa,1.0
131,İrmik Helvası,5.0
131,Turşu,5.0
131,Sütlaç,1.0
131,Kadayıf,5.0
131,Kola,3.0
131,Ayran,2.0
131,Fanta,3.0
131,Su,5.0
132,Mercimek Çorbası,4.0
132,Ezogelin Çorbası,3.0
132,Şehriye Çorbası,3.0
132,Yayla Çorbası,5.0
132,Kuzu Etli Çorba,0
132,Tas Kebabı,5.0
132,Kuzu Şiş,5.0
132,Kabak Graten,0
132,Kabak Dolması,1.0
132,Köfte,5.0
132,Tavuk Biftek,4.0
132,Tavuk Sote,5.0
132,Karnıyarık,3.0
132,Kuru Fasulye,4.0
132,Patlıcan Musakka,5.0
132,Bezelye,3.0
132,Tavuk Kanat,4.0
132,Nohut,5.0
132,Türlü,5.0
132,Ispanak,1.0
132,Taze Fasulye,5.0
132,Bamya,4.0
132,Dana Rosto,5.0
